action_component_clip_rate,agent_collision_rate,avg_true_objective,avg_true_objective_per_second,canonical_collision_rate,completed_obstacle_agent_exposure_count,completed_obstacle_agent_risk_count_clearance_lt_0_20,completed_obstacle_agent_risk_count_clearance_lt_0_35,completed_obstacle_agent_risk_rate_clearance_lt_0_20,completed_obstacle_agent_risk_rate_clearance_lt_0_35,completed_pair_exposure_count,completed_pair_risk_count_dist_lt_0_65,completed_pair_risk_count_dist_lt_1_0,completed_pair_risk_rate_dist_lt_0_65,completed_pair_risk_rate_dist_lt_1_0,coordinator_wall_ms_per_frame,deadlock_rate,environment_num_agents,environment_obstacle_density,environment_obstacle_size,episode_wall_seconds,final_goal_distance_mean,frames,goal_progress_mean,initial_physical_hash,initial_physical_state_sha256,moving_frame_ratio,obstacle_agent_frame_exposure_count,obstacle_agent_frame_risk_count_clearance_lt_0_20,obstacle_agent_frame_risk_count_clearance_lt_0_35,obstacle_agent_frame_risk_rate_clearance_lt_0_20,obstacle_agent_frame_risk_rate_clearance_lt_0_35,obstacle_collision_rate,pair_frame_exposure_count,pair_frame_risk_count_dist_lt_0_65,pair_frame_risk_count_dist_lt_1_0,pair_frame_risk_rate_dist_lt_0_65,pair_frame_risk_rate_dist_lt_1_0,path_length_mean,policy_wall_ms_per_frame,projected_action_component_clip_rate,radius_entry_rate,risk_rate_dist_lt_0_65,risk_rate_dist_lt_1_0,safety_projection,safety_projection_active_pairs_mean,safety_projection_candidate_pairs_mean,safety_projection_corrected_agent_rate,safety_projection_correction_l2_max,safety_projection_correction_l2_mean,safety_projection_intervention_rate,safety_projection_predicted_min_after_mean,safety_projection_predicted_min_before_mean,seed,success_rate,sync_stage_egress_agent_count,sync_stage_egress_radius_m,sync_stage_enabled,sync_stage_max_frames,sync_stage_radius_m,sync_stage_ready_radius_m,sync_stage_release_frame,sync_stage_released,teacher_takeover,teacher_takeover_active_disagreement_mean,teacher_takeover_agent_frame_rate,teacher_takeover_frame_rate,teacher_takeover_release_count,teacher_takeover_start_count,transit_obstacle_agent_exposure_count,transit_obstacle_agent_risk_count_clearance_lt_0_20,transit_obstacle_agent_risk_count_clearance_lt_0_35,transit_obstacle_agent_risk_rate_clearance_lt_0_20,transit_obstacle_agent_risk_rate_clearance_lt_0_35,transit_pair_exposure_count,transit_pair_risk_count_dist_lt_0_65,transit_pair_risk_count_dist_lt_1_0,transit_pair_risk_rate_dist_lt_0_65,transit_pair_risk_rate_dist_lt_1_0,variant,waypoint_active_agent_frame_rate,waypoint_clearance_buffer_m,waypoint_enabled,waypoint_grid_resolution_m,waypoint_inflated_obstacle_radius_m,waypoint_initial_detour_ratio,waypoint_initial_direct_distance_mean_m,waypoint_initial_intermediate_count_mean,waypoint_initial_path_length_mean_m,waypoint_reached_radius_m,waypoint_replan_count,waypoint_replan_interval_frames,waypoint_retarget_count,waypoint_room_margin_m,waypoint_search_failure_count,waypoint_switch_count
0.0,0.0,-2.386323742058071,-0.34090339172258155,0.0,1712,0,0,0.0,0.0,5864,436,1530,0.07435197817189632,0.26091405184174626,2.3931417636724106,0.0,8,0.2,0.6,6.728911523008719,1.1943351120286794,701,1.9378591634427438,7dc3b62e66a749123327d5e603d9a30812c2832fff1f3ee0af11570ef5ecc8e4,167b742982670c55773e85a33bca611150cb36f28b97a229354339b98b8bc3ae,0.9748573466476462,5608,28,192,0.004992867332382311,0.034236804564907276,0.0,19628,873,3162,0.04447727735887508,0.1610963929080905,6.836526228871866,0.9922593556837406,0.0,1.0,0.28815977175463625,0.47360912981455067,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,254000,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3896,28,192,0.007186858316221766,0.049281314168377825,13764,437,1632,0.03174949142691078,0.11857018308631212,bounded_bc_train171001,0.11126961483594865,0.35,1.0,0.25,0.6959619407771256,1.1036556237751112,2.798820288181195,0.5,3.088933750987053,0.3,6.0,25.0,24.0,0.15,0.0,10.0
0.0,0.0,-2.4027225171023048,-0.3432460738717578,0.125,1708,0,0,0.0,0.0,5850,424,1496,0.07247863247863248,0.25572649572649575,2.387428842966555,0.0,8,0.2,0.6,6.634350604988867,1.1932004302976944,701,2.061156074537781,b0b080251dc2d8e4680c10891c7413eaa52037fb78a82c2d3e062900ab4c30ba,c7c2380e28047fc5d1ad3fdce05d387fde5db8ea5bb92dbff3a766837817e87d,0.9923323823109843,5608,17,28,0.003031383737517832,0.004992867332382311,0.125,19628,754,2880,0.03841450988383941,0.14672916242103118,5.712079808202585,0.957880647851024,0.0,1.0,0.12696148359486448,0.275320970042796,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,254001,0.875,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3900,17,28,0.004358974358974359,0.0071794871794871795,13778,330,1384,0.023951226593119466,0.10044999274205255,bounded_bc_train171001,0.029957203994293864,0.35,1.0,0.25,0.6959619407771256,0.9999999980451273,2.990001982335094,0.0,2.9900019764900208,0.3,1.0,25.0,24.0,0.15,0.0,1.0
0.0,0.0,-8.61379708396085,-1.2305424405658358,0.25,1457,0,0,0.0,0.0,4167,212,1024,0.05087592992560595,0.24574034077273818,2.6115818631641976,0.0,8,0.2,0.6,5.902954678982496,1.4106428392213557,701,3.544536741036565,33235af7a7f08cd503805c505a68082bb76a10f38637dfe07afcae852be53f1b,8b160e76cf8ea075e71ed0d8a6032d09d4855c7fddef60657da2cb133720230e,0.9996433666191156,5608,151,302,0.026925820256776034,0.05385164051355207,0.25,19628,551,2096,0.028072141838190342,0.10678622376197269,9.289120637587798,0.871385753665587,0.0,0.875,0.14693295292439373,0.28815977175463625,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,254002,0.75,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4151,151,302,0.036376776680317996,0.07275355336063599,15461,339,1072,0.02192613673112994,0.06933574801112477,bounded_bc_train171001,0.3509272467902996,0.35,1.0,0.25,0.6959619407771256,1.059572436595984,4.850391856920799,0.875,5.13934151828289,0.3,13.0,25.0,23.0,0.15,0.0,11.0
