action_component_clip_rate,agent_collision_rate,avg_true_objective,avg_true_objective_per_second,canonical_collision_rate,completed_obstacle_agent_exposure_count,completed_obstacle_agent_risk_count_clearance_lt_0_20,completed_obstacle_agent_risk_count_clearance_lt_0_35,completed_obstacle_agent_risk_rate_clearance_lt_0_20,completed_obstacle_agent_risk_rate_clearance_lt_0_35,completed_pair_exposure_count,completed_pair_risk_count_dist_lt_0_65,completed_pair_risk_count_dist_lt_1_0,completed_pair_risk_rate_dist_lt_0_65,completed_pair_risk_rate_dist_lt_1_0,coordinator_wall_ms_per_frame,deadlock_rate,environment_num_agents,environment_obstacle_density,environment_obstacle_size,episode_wall_seconds,final_goal_distance_mean,frames,goal_progress_mean,initial_physical_hash,initial_physical_state_sha256,moving_frame_ratio,obstacle_agent_frame_exposure_count,obstacle_agent_frame_risk_count_clearance_lt_0_20,obstacle_agent_frame_risk_count_clearance_lt_0_35,obstacle_agent_frame_risk_rate_clearance_lt_0_20,obstacle_agent_frame_risk_rate_clearance_lt_0_35,obstacle_collision_rate,pair_frame_exposure_count,pair_frame_risk_count_dist_lt_0_65,pair_frame_risk_count_dist_lt_1_0,pair_frame_risk_rate_dist_lt_0_65,pair_frame_risk_rate_dist_lt_1_0,path_length_mean,policy_wall_ms_per_frame,projected_action_component_clip_rate,radius_entry_rate,risk_rate_dist_lt_0_65,risk_rate_dist_lt_1_0,safety_projection,safety_projection_active_pairs_mean,safety_projection_candidate_pairs_mean,safety_projection_corrected_agent_rate,safety_projection_correction_l2_max,safety_projection_correction_l2_mean,safety_projection_intervention_rate,safety_projection_predicted_min_after_mean,safety_projection_predicted_min_before_mean,seed,success_rate,sync_stage_egress_agent_count,sync_stage_egress_radius_m,sync_stage_enabled,sync_stage_max_frames,sync_stage_radius_m,sync_stage_ready_radius_m,sync_stage_release_frame,sync_stage_released,teacher_takeover,teacher_takeover_active_disagreement_mean,teacher_takeover_agent_frame_rate,teacher_takeover_frame_rate,teacher_takeover_release_count,teacher_takeover_start_count,transit_obstacle_agent_exposure_count,transit_obstacle_agent_risk_count_clearance_lt_0_20,transit_obstacle_agent_risk_count_clearance_lt_0_35,transit_obstacle_agent_risk_rate_clearance_lt_0_20,transit_obstacle_agent_risk_rate_clearance_lt_0_35,transit_pair_exposure_count,transit_pair_risk_count_dist_lt_0_65,transit_pair_risk_count_dist_lt_1_0,transit_pair_risk_rate_dist_lt_0_65,transit_pair_risk_rate_dist_lt_1_0,variant,waypoint_active_agent_frame_rate,waypoint_clearance_buffer_m,waypoint_enabled,waypoint_grid_resolution_m,waypoint_inflated_obstacle_radius_m,waypoint_initial_detour_ratio,waypoint_initial_direct_distance_mean_m,waypoint_initial_intermediate_count_mean,waypoint_initial_path_length_mean_m,waypoint_reached_radius_m,waypoint_replan_count,waypoint_replan_interval_frames,waypoint_retarget_count,waypoint_room_margin_m,waypoint_search_failure_count,waypoint_switch_count
0.0,0.0,-10.875956865591178,-1.5537081236558825,0.375,1259,249,338,0.19777601270849882,0.26846703733121524,3013,225,763,0.07467640225688682,0.25323597743113174,3.5484188586538563,0.125,8,0.3,0.8,8.27400609702454,1.5955054824370687,701,2.8021411756853727,862ccadccd963c3e54548443ad36ca5912c98d47c6e4d42ea2f68cd3de93b85a,7a8665adfa104029aeb355aefc1ef1bac27f7c837b00cb17a43ae4e4aeeb87c8,0.9894793152639088,5608,436,798,0.07774607703281027,0.14229671897289586,0.375,19628,399,1516,0.020328102710413694,0.07723660077440392,7.789859181428614,0.9909634078658862,0.0,0.75,0.15263908701854492,0.26961483594864477,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252000,0.5,6.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4349,187,460,0.042998390434582666,0.1057714417107381,16615,174,753,0.010472464640385194,0.04532049352994282,bounded_bc_train171003,0.5310271041369472,0.35,1.0,0.25,0.7959619407771256,1.3836148549155054,4.087367129979769,1.875,5.655341878533363,0.3,20.0,25.0,22.0,0.15,0.0,25.0
0.0,0.0,-6.7137551520712435,-0.9591078788673205,0.125,1803,0,0,0.0,0.0,3537,288,986,0.08142493638676845,0.27876731693525586,3.53994850462373,0.125,8,0.3,0.8,6.499273227993399,0.9735335924426824,701,1.5433229180261523,834affa534534ead12cb40e1d253a6fd8d48011f5ee75a1873e66a3fdc96367d,44bb5cb41112610564ca268f1d77990efd88e75e34536272ed11d562264d25df,0.9839514978601998,5608,218,348,0.03887303851640513,0.062054208273894434,0.125,19628,641,2308,0.03265742816384756,0.11758712044018749,6.1768260052062285,0.8028911483293392,0.0,1.0,0.3124108416547789,0.5477888730385164,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252001,0.75,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3805,218,348,0.05729303547963206,0.09145860709592642,16091,353,1322,0.02193772916537195,0.08215772792244111,bounded_bc_train171003,0.2366262482168331,0.35,1.0,0.25,0.7959619407771256,1.2733172020001484,2.2330757592710753,0.625,2.8434137776494026,0.3,10.0,25.0,22.0,0.15,0.0,9.0
0.0,0.0,-6.6762357770458465,-0.9537479681494067,0.25,1502,284,321,0.18908122503328895,0.2137150466045273,4536,186,765,0.041005291005291,0.16865079365079366,3.407486010658038,0.0,8,0.3,0.8,6.341831681987969,1.1664104593504878,701,3.058840188544691,a921d90c08b881ccc8aaf4b4894d57aa72ff9af8a80a9f33685184aa884c9cdb,834e836c40a14fb7b5b88e34406066939d9ff4cfd14abde046bc73698577bc6d,0.9958987161198288,5608,517,920,0.09218972895863053,0.16405135520684735,0.25,19628,886,3279,0.04513959649480334,0.16705726513144487,8.374914144001703,0.7516016285469923,0.0,1.0,0.43509272467902993,0.854493580599144,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252002,0.75,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4106,233,599,0.05674622503653191,0.14588407208962495,15092,700,2514,0.04638218923933209,0.16657831963954414,bounded_bc_train171003,0.3757132667617689,0.35,1.0,0.25,0.7959619407771256,1.0756289230612306,4.039398360969675,1.125,4.344893708825111,0.3,8.0,25.0,24.0,0.15,0.0,10.0
0.0,0.25,-8.992795085769092,-1.2846850122527276,0.625,996,165,266,0.16566265060240964,0.26706827309236947,1913,124,517,0.06481965499215891,0.2702561421850497,3.5924989506007754,0.0,8,0.3,0.8,7.875547800009372,0.9823678258430308,701,2.5776821494368316,066c457590f510338a17e24b1a806d1a9416a3eca5bb024272d045e4facbd29b,235dcbf5fef041aa9a9686ab464dad2bd018d273f58599c3e694c4279c1f90f4,0.9932239657631954,5608,522,1310,0.09308131241084165,0.23359486447931527,0.5,19628,1281,4284,0.06526390870185449,0.21825962910128388,8.065070572121652,0.774780377726032,0.0,1.0,0.6633380884450785,0.8758915834522111,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252003,0.375,6.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4612,357,1044,0.07740676496097137,0.2263660017346054,17715,1157,3767,0.06531188258537962,0.21264465142534575,bounded_bc_train171003,0.4276034236804565,0.35,1.0,0.25,0.7959619407771256,1.2576022092510712,3.428953913310168,1.375,4.312260016798973,0.3,23.0,25.0,22.0,0.15,0.0,31.0
0.0,0.25,-7.532603687162911,-1.076086241023273,0.25,809,0,75,0.0,0.09270704573547589,1269,62,217,0.04885736800630418,0.17100078802206461,3.5254411471522045,0.0,8,0.3,0.8,6.519968301989138,1.0355763589275784,701,2.2406260765690336,40c5358024ad6ac05bde245fb804ccaa44c3a94a404493c48079ca5903dd632e,a859f5d218f5c4c15a91f3079362b74465016f82171ddfb90ce4c9f6f1b38f67,0.9919757489300999,5608,326,1216,0.05813124108416548,0.21683309557774608,0.125,19628,759,1569,0.03866924801304259,0.07993682494395761,7.601006028298714,0.84886273458705,0.0,0.75,0.5748930099857347,0.7303851640513552,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252004,0.75,6.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4799,326,1141,0.06793081892060845,0.2377578662221296,18359,697,1352,0.037965030775096685,0.0736423552481072,bounded_bc_train171003,0.5984308131241084,0.35,1.0,0.25,0.7959619407771256,1.2702704786247754,2.965838615128082,1.75,3.76741723716259,0.3,28.0,25.0,22.0,0.15,0.0,26.0
0.0,0.0,-11.015800650587437,-1.5736858072267768,0.625,1423,363,631,0.2550948699929726,0.44342937456078707,4212,258,983,0.06125356125356125,0.23338081671415004,3.273115072534891,0.0,8,0.3,0.8,6.467705710005248,1.052253986992187,701,3.8407207467976274,db6b7268b7d73051e1676fb5838d176c9803940b38f620a8adc38742ea96089d,7e69d4bf16c1af00f05b7c9caa1949ee577fc769d83bc9641cd0d7dfe370d8b3,0.9991084165477889,5608,515,1219,0.09183309557774608,0.21736804564907275,0.625,19628,833,2960,0.04243937232524964,0.15080497248828204,9.613016669751497,0.9673512287500359,0.0,1.0,0.43366619115549215,0.7375178316690443,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252005,0.375,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4185,152,588,0.03632019115890084,0.14050179211469535,15416,575,1977,0.037298910223144785,0.12824338349766476,bounded_bc_train171003,0.44917974322396576,0.35,1.0,0.25,0.7959619407771256,1.021131968878812,4.737987793947902,0.75,4.8381108045578,0.3,44.0,25.0,24.0,0.15,0.0,36.0
0.0,0.0,-5.303355967400563,-0.7576222810572233,0.0,1540,0,0,0.0,0.0,4833,275,976,0.0569004758948893,0.20194496172149803,3.508338152106118,0.0,8,0.3,0.8,6.621871254988946,1.181153646066241,701,3.160318731261764,7b5545a41ef31aaf5c6d7e5b5a258fb5b575f28524e07f61844de8beb354a7a4,d53d1e417363c743c2697fc23d738270f3d97977721e08cc42affa941aac42a0,0.9987517831669044,5608,34,276,0.006062767475035664,0.049215406562054205,0.0,19628,521,2303,0.026543713062971267,0.1173323823109843,8.235339337921177,0.9300273274484697,0.0,1.0,0.21398002853067047,0.536376604850214,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252006,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4068,34,276,0.008357915437561455,0.06784660766961652,14795,246,1327,0.016627238932071645,0.08969246367015883,bounded_bc_train171003,0.3443295292439372,0.35,1.0,0.25,0.7959619407771256,1.1976828449787493,4.173331632192282,1.375,4.998327702283859,0.3,11.0,25.0,24.0,0.15,0.0,20.0
0.0,0.25,-10.763526382154751,-1.5376466260221073,0.5,236,0,90,0.0,0.3813559322033898,113,40,72,0.35398230088495575,0.6371681415929203,3.599213772745984,0.25,8,0.3,0.8,6.64961676200619,1.3437095769550973,701,2.8428775857693838,b9d4f7ff54e3c563b36807703098e440bb956cf6a6415f19c6ab17546691aead,ddd5be51f2d4869d0b216f8060d3139c0eee2f84eda47b53a7033b5c46818249,0.9996433666191156,5608,564,1517,0.10057061340941512,0.2705064194008559,0.25,19628,705,1543,0.03591807621764826,0.07861218667210108,8.763558130920092,0.8923753077770781,0.0,0.375,0.5292439372325249,0.8074179743223966,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252007,0.25,3.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,5372,564,1427,0.10498883097542815,0.2656366344005957,19515,665,1471,0.034076351524468355,0.07537791442480143,bounded_bc_train171003,0.880527817403709,0.35,1.0,0.25,0.7959619407771256,1.6774062180457052,4.00693188328474,2.875,6.721252456307411,0.3,45.0,25.0,19.0,0.15,0.0,47.0
0.0,0.0,-6.0503656699494,-0.8643379528499143,0.25,1479,0,0,0.0,0.0,4349,320,1130,0.07358013336399172,0.25982984594159575,3.5804406474141826,0.0,8,0.3,0.8,6.575040048017399,1.3757111064062486,701,1.9405346304987225,f0d55dbe4ca474bcbe102d44646d8f38976b2e9790752f1fd9769c2152062467,aa63cc102e066900015d92b0e1d1546197f02a2711357462ddf9e506802244d2,0.9967902995720399,5608,60,172,0.010699001426533523,0.030670470756062766,0.25,19628,630,2238,0.03209700427960057,0.11402078663134298,7.051862334772822,0.8575040185687859,0.0,0.875,0.20970042796005706,0.39229671897289586,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252008,0.75,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4129,60,172,0.01453136352627755,0.04165657544199564,15279,310,1108,0.02028928594803325,0.07251783493684141,bounded_bc_train171003,0.22146932952924395,0.35,1.0,0.25,0.7959619407771256,1.1366067956346537,3.030500386349011,0.75,3.4444873332977295,0.3,11.0,25.0,23.0,0.15,0.0,8.0
0.0,0.0,-3.6674631703386527,-0.523923310048379,0.125,1590,0,0,0.0,0.0,5073,340,1122,0.06702148630001971,0.22117090479006504,3.484834335062164,0.0,8,0.3,0.8,6.563315035979031,1.1731343630384312,701,2.1095528495050075,f4227bb57cf82ca21d89badc3d3a1252f3343cdedc39b72fa2da2a53459846d5,348f9e1c5cc529f6f10df9c2108f7ee5aa55c0d9111e5a51146fe3258e4946be,0.9951854493580599,5608,53,191,0.009450784593437947,0.03405848787446505,0.125,19628,735,2447,0.037446504992867335,0.12466884043203587,7.70547760189615,0.8870154354666837,0.0,1.0,0.23537803138373753,0.47218259629101283,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,252009,0.875,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4018,53,191,0.013190642110502738,0.04753608760577402,14555,395,1325,0.027138440398488492,0.09103400893163861,bounded_bc_train171003,0.21237517831669045,0.35,1.0,0.25,0.7959619407771256,1.0573012723240405,3.009951655533328,0.625,3.1824257150292397,0.3,8.0,25.0,24.0,0.15,0.0,9.0
