mode,n_runs,episodes_mean,episodes_std,frames_mean,frames_std,avg_agent_reward_mean,avg_agent_reward_std,avg_true_objective_mean,avg_true_objective_std,avg_efficiency_weight_mean,avg_efficiency_weight_std,min_pair_dist_mean_mean,min_pair_dist_mean_std,min_pair_dist_min_mean,min_pair_dist_min_std,episode_min_pair_dist_mean_mean,episode_min_pair_dist_mean_std,mean_goal_dist_mean_mean,mean_goal_dist_mean_std,final_goal_dist_mean_mean,final_goal_dist_mean_std,risk_rate_dist_lt_0_65_mean,risk_rate_dist_lt_0_65_std,risk_rate_dist_lt_1_0_mean,risk_rate_dist_lt_1_0_std,collision_frame_rate_mean,collision_frame_rate_std,action_l2_mean_mean,action_l2_mean_std,action_abs_mean_mean,action_abs_mean_std,agent_success_rate_mean,agent_success_rate_std,agent_deadlock_rate_mean,agent_deadlock_rate_std,agent_col_rate_mean,agent_col_rate_std,agent_neighbor_col_rate_mean,agent_neighbor_col_rate_std,num_collisions_mean_mean,num_collisions_mean_std,num_collisions_after_settle_mean_mean,num_collisions_after_settle_mean_std,num_room_collisions_mean_mean,num_room_collisions_mean_std
sa_rb_gca_expert_pool_learned_graph_gate_shielded_rb_gca_v4_success_pareto_full_ff1.0_fc0.25_ft0.5_fo0.2_fmax0.25,4,200.0,0.0,20200.0,0.0,-0.5785858587833378,0.05706557679044847,-0.5785858587833378,0.05706557679044847,0.36531426341282114,0.01287379313064958,0.6578898324142642,0.020939311950770798,0.03023400850361213,0.017892319658811353,0.3524894927229616,0.026403487094994894,1.7781269995632147,0.08281253144596187,2.1101772166788577,0.2650691946217778,0.5154702970297029,0.018929651330824478,0.8823638613861386,0.012636690138369759,0.000556930693069307,0.00013632600364569557,1.8916145979738472,0.019801877494113256,0.9266909988327782,0.013719135302966203,0.0671875,0.0070433922934904,0.9328125,0.007043392293490407,0.0,0.0,0.0,0.0,0.05625,0.013768926368215256,0.0,0.0,0.0,0.0
