mode,n_runs,episodes_mean,episodes_std,frames_mean,frames_std,avg_agent_reward_mean,avg_agent_reward_std,avg_true_objective_mean,avg_true_objective_std,avg_efficiency_weight_mean,avg_efficiency_weight_std,min_pair_dist_mean_mean,min_pair_dist_mean_std,min_pair_dist_min_mean,min_pair_dist_min_std,episode_min_pair_dist_mean_mean,episode_min_pair_dist_mean_std,mean_goal_dist_mean_mean,mean_goal_dist_mean_std,final_goal_dist_mean_mean,final_goal_dist_mean_std,risk_rate_dist_lt_0_65_mean,risk_rate_dist_lt_0_65_std,risk_rate_dist_lt_1_0_mean,risk_rate_dist_lt_1_0_std,collision_frame_rate_mean,collision_frame_rate_std,action_l2_mean_mean,action_l2_mean_std,action_abs_mean_mean,action_abs_mean_std,agent_success_rate_mean,agent_success_rate_std,agent_deadlock_rate_mean,agent_deadlock_rate_std,agent_col_rate_mean,agent_col_rate_std,agent_neighbor_col_rate_mean,agent_neighbor_col_rate_std,num_collisions_mean_mean,num_collisions_mean_std,num_collisions_after_settle_mean_mean,num_collisions_after_settle_mean_std,num_room_collisions_mean_mean,num_room_collisions_mean_std
sa_rb_gca_expert_pool_learned_graph_gate_shielded_rb_gca_v4_success_pareto_full_ff1.0_fc0.25_ft0.5_fo0.2_fmax0.25,4,200.0,0.0,20200.0,0.0,-2.7787101590941043,0.3190665145147635,-2.7787101590941043,0.3190665145147635,0.22185795536910247,0.00699482147829369,2.0306712202417967,0.09552669937000023,0.14335379004478455,0.05167878557610374,1.6042843870073558,0.15978780383824606,3.751227231754525,0.09735918692736963,4.138316832184792,0.17334662591624578,0.01344059405940594,0.007457303666170509,0.08576732673267326,0.012644388765956515,1.2376237623762377e-05,2.4752475247524758e-05,1.8595709782396213,0.05371883461067766,0.9060453113102087,0.035836607153241815,0.0496875,0.01487359937383461,0.9503125,0.0148735993738346,0.0,0.0,0.0,0.0,0.00125,0.0025,0.0,0.0,0.0,0.0
