action_component_clip_rate,agent_collision_rate,avg_true_objective,avg_true_objective_per_second,canonical_collision_rate,completed_obstacle_agent_exposure_count,completed_obstacle_agent_risk_count_clearance_lt_0_20,completed_obstacle_agent_risk_count_clearance_lt_0_35,completed_obstacle_agent_risk_rate_clearance_lt_0_20,completed_obstacle_agent_risk_rate_clearance_lt_0_35,completed_pair_exposure_count,completed_pair_risk_count_dist_lt_0_65,completed_pair_risk_count_dist_lt_1_0,completed_pair_risk_rate_dist_lt_0_65,completed_pair_risk_rate_dist_lt_1_0,coordinator_wall_ms_per_frame,deadlock_rate,environment_num_agents,environment_obstacle_density,environment_obstacle_size,episode_wall_seconds,final_goal_distance_mean,frames,goal_progress_mean,initial_physical_hash,initial_physical_state_sha256,moving_frame_ratio,obstacle_agent_frame_exposure_count,obstacle_agent_frame_risk_count_clearance_lt_0_20,obstacle_agent_frame_risk_count_clearance_lt_0_35,obstacle_agent_frame_risk_rate_clearance_lt_0_20,obstacle_agent_frame_risk_rate_clearance_lt_0_35,obstacle_collision_rate,pair_frame_exposure_count,pair_frame_risk_count_dist_lt_0_65,pair_frame_risk_count_dist_lt_1_0,pair_frame_risk_rate_dist_lt_0_65,pair_frame_risk_rate_dist_lt_1_0,path_length_mean,policy_wall_ms_per_frame,projected_action_component_clip_rate,radius_entry_rate,risk_rate_dist_lt_0_65,risk_rate_dist_lt_1_0,safety_projection,safety_projection_active_pairs_mean,safety_projection_candidate_pairs_mean,safety_projection_corrected_agent_rate,safety_projection_correction_l2_max,safety_projection_correction_l2_mean,safety_projection_intervention_rate,safety_projection_predicted_min_after_mean,safety_projection_predicted_min_before_mean,seed,success_rate,sync_stage_egress_agent_count,sync_stage_egress_radius_m,sync_stage_enabled,sync_stage_max_frames,sync_stage_radius_m,sync_stage_ready_radius_m,sync_stage_release_frame,sync_stage_released,teacher_takeover,teacher_takeover_active_disagreement_mean,teacher_takeover_agent_frame_rate,teacher_takeover_frame_rate,teacher_takeover_release_count,teacher_takeover_start_count,transit_obstacle_agent_exposure_count,transit_obstacle_agent_risk_count_clearance_lt_0_20,transit_obstacle_agent_risk_count_clearance_lt_0_35,transit_obstacle_agent_risk_rate_clearance_lt_0_20,transit_obstacle_agent_risk_rate_clearance_lt_0_35,transit_pair_exposure_count,transit_pair_risk_count_dist_lt_0_65,transit_pair_risk_count_dist_lt_1_0,transit_pair_risk_rate_dist_lt_0_65,transit_pair_risk_rate_dist_lt_1_0,variant,waypoint_active_agent_frame_rate,waypoint_clearance_buffer_m,waypoint_enabled,waypoint_grid_resolution_m,waypoint_inflated_obstacle_radius_m,waypoint_initial_detour_ratio,waypoint_initial_direct_distance_mean_m,waypoint_initial_intermediate_count_mean,waypoint_initial_path_length_mean_m,waypoint_reached_radius_m,waypoint_replan_count,waypoint_replan_interval_frames,waypoint_retarget_count,waypoint_room_margin_m,waypoint_search_failure_count,waypoint_switch_count
0.0,0.0,-2.7140730532904627,-0.38772472189863755,0.125,2069,0,0,0.0,0.0,5170,427,1442,0.08259187620889749,0.27891682785299804,2.381886945792956,0.0,8,0.2,0.6,7.415423694998026,1.1020023865926323,701,1.1168851740974786,bcfc38663e783c07b45bcf771a46ec17a89ff704ecf79bae51a17ff77d32dfa6,79e766e7a7f4cc19daf5dd91829723958551fe092264d20445803efc7c380170,0.9946504992867332,5608,85,219,0.015156918687589158,0.03905135520684736,0.125,19628,992,3120,0.05054004483391074,0.15895659262278378,6.252545112038998,0.9702791508184893,0.0,1.0,0.39514978601997147,0.760342368045649,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250000,0.875,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3539,85,219,0.024018084204577565,0.061881887538852785,14458,565,1678,0.0390787107483746,0.11606031262968598,bounded_bc_train171002,0.15335235378031384,0.35,1.0,0.25,0.6959619407771256,1.1207789222614732,2.0072843021905893,0.5,2.249721936881542,0.3,5.0,25.0,23.0,0.15,0.0,8.0
0.0,0.0,-4.010808384408207,-0.5729726263440297,0.125,1514,0,0,0.0,0.0,4454,336,1142,0.07543780871127077,0.25639874270318813,2.2777702461163543,0.0,8,0.2,0.6,5.544622292014537,1.3661574091308215,701,1.1375621935858922,dd541ea1f0eebf9255a578fc20716057eabfdd38e39e39c8625fec3f175d21c1,8f7eff6068e6c078e6c340fa65947d281263d2fb022eeb25576ae21e8179c59d,0.9923323823109843,5608,154,253,0.02746077032810271,0.04511412268188302,0.125,19628,580,2181,0.029549622987568778,0.11111677195842674,6.710107129648467,0.7442824395799268,0.0,0.875,0.12553495007132667,0.3666191155492154,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250001,0.875,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4094,154,253,0.03761602344894968,0.06179775280898876,15174,244,1039,0.016080137076578356,0.06847238697772505,bounded_bc_train171002,0.10502853067047076,0.35,1.0,0.25,0.6959619407771256,1.0161554094275533,2.261183720687047,0.125,2.2977140694856644,0.3,6.0,25.0,23.0,0.15,0.0,4.0
0.0,0.0,-2.593654423445713,-0.37052206049224473,0.0,1704,0,0,0.0,0.0,5841,438,1524,0.07498715973292244,0.26091422701592193,2.3054605752701995,0.0,8,0.2,0.6,5.7472474690002855,1.1981324495263903,701,3.034135309698336,85184411ee9350871c8ec8bd5b9a50d4c4fa28b8e8d3139c78a9670dac125fe7,655c5f872cdc655f56ececbd173f99b4364959510a8480f89160fac8a05d8f11,0.9871611982881597,5608,51,182,0.009094151212553496,0.03245363766048502,0.0,19628,986,3502,0.050234359078866926,0.17841858569390667,6.823255756455211,0.9456117500945628,0.0,1.0,0.35520684736091296,0.6533523537803139,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250002,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3904,51,182,0.013063524590163935,0.0466188524590164,13787,548,1978,0.039747588307826216,0.143468484804526,bounded_bc_train171002,0.231811697574893,0.35,1.0,0.25,0.6959619407771256,1.1478370637568003,3.9699322812114843,1.375,4.556835412979126,0.3,9.0,25.0,24.0,0.15,0.0,13.0
0.0,0.0,-2.851918324831523,-0.40741690354736043,0.0,1715,0,0,0.0,0.0,5890,441,1523,0.07487266553480475,0.25857385398981325,2.308352725949343,0.0,8,0.2,0.6,5.719491226016544,1.1862581802148637,701,2.3567268663991654,2923d71fb7d4ec0b2d7c7e2d7b111a7a452ed66ff813cad43690ff75905a2c98,ff33112d44d6c058c3ed59321e8e4403cc99a3b8a8a1746bee61d22fe1dc1fa3,0.9969686162624821,5608,63,101,0.0112339514978602,0.018009985734664766,0.0,19628,805,2875,0.04101283880171184,0.146474424291828,6.282793041389727,0.9300509952978575,0.0,1.0,0.1355206847360913,0.2624821683309558,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250003,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3893,63,101,0.01618289237092217,0.02594400205497046,13738,364,1352,0.026495850924443152,0.09841316057650314,bounded_bc_train171002,0.08327389443651925,0.35,1.0,0.25,0.6959619407771256,1.0588514713124948,3.216202732903624,0.25,3.405480995774269,0.3,2.0,25.0,24.0,0.15,0.0,3.0
0.0,0.0,-4.432212690121318,-0.6331732414459026,0.125,1944,88,112,0.04526748971193416,0.05761316872427984,4328,381,1325,0.08803142329020333,0.3061460258780037,2.357226908462688,0.0,8,0.2,0.6,5.670806144014932,1.2649988503415668,701,2.1494882892104306,0543e24097c3df087f57f5f54396015d9827cdeee4730dfe839a5a03d6410b9f,4e754d9fec2f334ddc2c93ea625103015dba85c8427164e36b1d69398050beed,0.9875178316690443,5608,213,362,0.03798145506419401,0.0645506419400856,0.125,19628,721,2692,0.03673323823109843,0.13715100876299163,6.462101856073728,0.7652318688506757,0.0,0.875,0.28245363766048504,0.5534950071326676,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250004,0.875,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3664,125,250,0.03411572052401747,0.06823144104803494,15300,340,1367,0.022222222222222223,0.08934640522875817,bounded_bc_train171002,0.25463623395149787,0.35,1.0,0.25,0.6959619407771256,1.1486479092889517,3.1696640819417587,1.25,3.6408280208706856,0.3,6.0,25.0,22.0,0.15,0.0,7.0
0.0,0.0,-1.6431377855806772,-0.23473396936866817,0.0,2526,0,0,0.0,0.0,8715,419,1497,0.0480780263912794,0.17177280550774526,2.3122555361618917,0.0,8,0.2,0.6,5.665667328983545,1.2025327947676787,701,2.484646596694275,a2113d8d846647b50324ec18dcfc2e1e844ffc3a4fd2ec3fcf97fd3ee42b0059,73e6bfe0a8ee7c0960f93db8fb8d645b8b55fa96098898f86173cfadf85dc723,0.9529243937232525,5608,0,0,0.0,0.0,0.0,19628,773,3002,0.03938251477481149,0.15294477277358876,5.93394763730989,0.8308807164251262,0.0,1.0,0.1825962910128388,0.42796005706134094,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250005,1.0,8.0,1.2,1.0,350.0,1.2,0.3,251.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3082,0,0,0.0,0.0,10913,354,1505,0.03243837624851095,0.1379089159717768,bounded_bc_train171002,0.0,0.35,1.0,0.25,0.6959619407771256,0.9999999974151087,3.4355495958918594,0.0,3.4355495870113373,0.3,0.0,25.0,24.0,0.15,0.0,0.0
0.0,0.0,-8.134079853301259,-1.1620114076144656,0.25,1446,0,0,0.0,0.0,4171,292,1073,0.07000719251977942,0.25725245744425795,2.2830466058363634,0.0,8,0.2,0.6,5.57341567002004,1.3867375234966297,701,1.926839787234246,c562a81a42eb0e8473f6325ef83902528bda8dc34c4b12cbf11cc1b8ba327937,2e9c42c8c53fde9cc05d580f51116de9ebcb52b87941e1c56f29f5609158c240,0.9969686162624821,5608,246,423,0.04386590584878745,0.07542796005706134,0.25,19628,579,2238,0.029498675361728142,0.11402078663134298,8.57403860327743,0.7528025734078235,0.0,0.875,0.15263908701854492,0.3437945791726106,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250006,0.75,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4162,246,423,0.059106198942815956,0.10163382988947621,15457,287,1165,0.01856763925729443,0.07537038235103836,bounded_bc_train171002,0.15032097004279601,0.35,1.0,0.25,0.6959619407771256,1.038578206557439,3.017690774806769,0.125,3.1341078728437424,0.3,13.0,25.0,23.0,0.15,3.0,6.0
0.0,0.25,-3.5753731664991193,-0.5107675952141599,0.25,1507,0,0,0.0,0.0,4344,337,1127,0.07757826887661141,0.25943830570902393,2.3373931816735234,0.0,8,0.2,0.6,7.05504130301415,1.3940365784324755,701,2.0958414118456763,070ba0b8fe528a73bbf6fee144f9b700ff99120461be208d3cfe45feb1580d21,e3753370bc6c5a4385d14492c99d289cec7509f3225ada051af7029f4c2e3243,0.9893009985734664,5608,15,158,0.002674750356633381,0.028174037089871613,0.0,19628,721,2543,0.03673323823109843,0.1295598125127369,8.233450002785307,0.8426662326887377,0.0,0.875,0.2838801711840228,0.463623395149786,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250007,0.75,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4101,15,158,0.0036576444769568397,0.03852718849061205,15284,384,1416,0.025124313007066214,0.09264590421355666,bounded_bc_train171002,0.12054208273894436,0.35,1.0,0.25,0.6959619407771256,1.1411553236536434,3.136866918749095,0.625,3.5796523839235306,0.3,10.0,25.0,23.0,0.15,0.0,13.0
0.0,0.0,-4.91703647653857,-0.7024337823626529,0.125,1476,0,0,0.0,0.0,4242,260,1032,0.061291843470061294,0.24328147100424327,2.359808249538233,0.0,8,0.2,0.6,5.7981303929991554,1.118172444671194,701,3.0822530615712562,105af453826b5fe367cc6929a3367fbcba8a1cf5eed485bbb80261868738ec73,323a75b1911877943fc647dc65b14d06b441a5ba65608a76a181291dff62ce2a,0.9964336661911555,5608,40,76,0.007132667617689016,0.01355206847360913,0.125,19628,569,2282,0.028989199103321785,0.11626248216833096,8.120792468624504,0.8827475250496685,0.0,0.875,0.23252496433666192,0.5620542082738944,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250008,0.875,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4132,40,76,0.00968054211035818,0.018393030009680542,15386,309,1250,0.020083192512673858,0.08124268815806578,bounded_bc_train171002,0.25641940085592013,0.35,1.0,0.25,0.6959619407771256,1.0490330335378233,3.9459080134814224,0.875,4.139387853443623,0.3,6.0,25.0,23.0,0.15,0.0,8.0
0.0,0.0,-4.375163243263703,-0.6250233204662433,0.125,1672,0,0,0.0,0.0,5662,395,1404,0.06976333451077357,0.24796891557753445,2.345889218567742,0.0,8,0.2,0.6,5.939972537977155,1.184834503990044,701,2.633818930103212,843ca8ac48b30424be66b00ef27dcf4efe8f18559588ab84b00f644963584f6c,76eb9781dc7b54671cae13b2da644a72b1dd46aed65a1cf1f9c5f212c1e7329e,0.9955420827389444,5608,114,151,0.020328102710413694,0.026925820256776034,0.125,19628,725,2810,0.036937028734460975,0.14316282861218668,6.8278213195327835,1.0752250476871164,0.0,1.0,0.14693295292439373,0.33523537803138376,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,250009,0.875,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3936,114,151,0.028963414634146343,0.03836382113821138,13966,330,1406,0.023628812831161392,0.10067306315337247,bounded_bc_train171002,0.15816690442225392,0.35,1.0,0.25,0.6959619407771256,1.066759121353572,3.5783859780112963,0.5,3.817275881767273,0.3,4.0,25.0,24.0,0.15,0.0,5.0
