action_component_clip_rate,agent_collision_rate,avg_true_objective,avg_true_objective_per_second,canonical_collision_rate,completed_obstacle_agent_exposure_count,completed_obstacle_agent_risk_count_clearance_lt_0_20,completed_obstacle_agent_risk_count_clearance_lt_0_35,completed_obstacle_agent_risk_rate_clearance_lt_0_20,completed_obstacle_agent_risk_rate_clearance_lt_0_35,completed_pair_exposure_count,completed_pair_risk_count_dist_lt_0_65,completed_pair_risk_count_dist_lt_1_0,completed_pair_risk_rate_dist_lt_0_65,completed_pair_risk_rate_dist_lt_1_0,coordinator_wall_ms_per_frame,deadlock_rate,environment_num_agents,environment_obstacle_density,environment_obstacle_size,episode_wall_seconds,final_goal_distance_mean,frames,goal_progress_mean,initial_physical_hash,initial_physical_state_sha256,moving_frame_ratio,obstacle_agent_frame_exposure_count,obstacle_agent_frame_risk_count_clearance_lt_0_20,obstacle_agent_frame_risk_count_clearance_lt_0_35,obstacle_agent_frame_risk_rate_clearance_lt_0_20,obstacle_agent_frame_risk_rate_clearance_lt_0_35,obstacle_collision_rate,pair_frame_exposure_count,pair_frame_risk_count_dist_lt_0_65,pair_frame_risk_count_dist_lt_1_0,pair_frame_risk_rate_dist_lt_0_65,pair_frame_risk_rate_dist_lt_1_0,path_length_mean,policy_wall_ms_per_frame,projected_action_component_clip_rate,radius_entry_rate,risk_rate_dist_lt_0_65,risk_rate_dist_lt_1_0,safety_projection,safety_projection_active_pairs_mean,safety_projection_candidate_pairs_mean,safety_projection_corrected_agent_rate,safety_projection_correction_l2_max,safety_projection_correction_l2_mean,safety_projection_intervention_rate,safety_projection_predicted_min_after_mean,safety_projection_predicted_min_before_mean,seed,success_rate,sync_stage_egress_agent_count,sync_stage_egress_radius_m,sync_stage_enabled,sync_stage_max_frames,sync_stage_radius_m,sync_stage_ready_radius_m,sync_stage_release_frame,sync_stage_released,teacher_takeover,teacher_takeover_active_disagreement_mean,teacher_takeover_agent_frame_rate,teacher_takeover_frame_rate,teacher_takeover_release_count,teacher_takeover_start_count,transit_obstacle_agent_exposure_count,transit_obstacle_agent_risk_count_clearance_lt_0_20,transit_obstacle_agent_risk_count_clearance_lt_0_35,transit_obstacle_agent_risk_rate_clearance_lt_0_20,transit_obstacle_agent_risk_rate_clearance_lt_0_35,transit_pair_exposure_count,transit_pair_risk_count_dist_lt_0_65,transit_pair_risk_count_dist_lt_1_0,transit_pair_risk_rate_dist_lt_0_65,transit_pair_risk_rate_dist_lt_1_0,variant,waypoint_active_agent_frame_rate,waypoint_clearance_buffer_m,waypoint_enabled,waypoint_grid_resolution_m,waypoint_inflated_obstacle_radius_m,waypoint_initial_detour_ratio,waypoint_initial_direct_distance_mean_m,waypoint_initial_intermediate_count_mean,waypoint_initial_path_length_mean_m,waypoint_reached_radius_m,waypoint_replan_count,waypoint_replan_interval_frames,waypoint_retarget_count,waypoint_room_margin_m,waypoint_search_failure_count,waypoint_switch_count
0.0,0.0,-1.2482149358361454,-0.17831641940516363,0.0,1968,0,0,0.0,0.0,6737,429,1491,0.0636781950423037,0.2213151254267478,1.3248666624134053,0.0,8,0.1,0.4,5.829853882984025,1.1776196839707394,701,1.440571359540192,db05d93528fee678b80e9b0ffd90d83b7a11c5e6886093a63670e2a785344a14,745cf2284b1226b0f66cd170828bedde56714b05f669d579139cf81dac27bca0,0.9914407988587732,5608,0,0,0.0,0.0,0.0,19628,777,2989,0.039586305278174035,0.1522824536376605,5.234733776134103,0.9517642471257772,0.0,1.0,0.1398002853067047,0.3124108416547789,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253000,1.0,8.0,1.2,1.0,350.0,1.2,0.3,316.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3640,0,0,0.0,0.0,12891,348,1498,0.026995578310449152,0.1162051043363587,bounded_bc_train171001,0.0,0.35,1.0,0.25,0.5959619407771256,1.000000009565703,2.383179708870253,0.0,2.383179731667042,0.3,0.0,25.0,24.0,0.15,0.0,0.0
0.0,0.0,-1.8787190371856468,-0.26838843388366385,0.0,1480,0,0,0.0,0.0,4237,272,1009,0.064196365352844,0.23814019353316027,1.3023590240242244,0.125,8,0.1,0.4,4.895849421998719,1.116624450565169,701,1.2407265632078968,feffb6d7995267c0fdc4267ea79c7ebda67ac0ab14a6afd698f7ca9228b35518,4773ae64ce754b6f5185569de8d25598dc974168e070d14bb1cea52d39156aa4,0.9980385164051355,5608,0,0,0.0,0.0,0.0,19628,741,2788,0.03775219074791115,0.14204198084369268,8.065135998647785,0.8974858313385722,0.0,0.875,0.2838801711840228,0.7203994293865906,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253001,0.875,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4128,0,0,0.0,0.0,15391,469,1779,0.030472353973101163,0.11558703138197648,bounded_bc_train171001,0.000891583452211127,0.35,1.0,0.25,0.5959619407771256,0.9999999886461007,2.076747373973906,0.0,2.076747350394726,0.3,3.0,25.0,23.0,0.15,0.0,3.0
0.0,0.0,-1.5730275360691337,-0.22471821943844766,0.0,2618,0,0,0.0,0.0,8930,379,1342,0.04244120940649496,0.15027995520716686,1.301033825943374,0.0,8,0.1,0.4,4.787034364999272,1.207555443301967,701,2.240183957727295,fb60268f363c80bf522d33f531804016cfc616e202dc50dbc1a0679c8465bd16,47a68fc7578cb94f9ccd3966448037137914a4f0798bd1dafb4ddd12c9f65215,0.9365192582025678,5608,0,0,0.0,0.0,0.0,19628,837,3148,0.042643162828612184,0.16038312614632158,5.932992534685785,0.7649259934050381,0.0,1.0,0.19400855920114124,0.3908701854493581,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253002,1.0,8.0,1.2,1.0,350.0,1.2,0.3,230.0,1.0,none,0.0,0.0,0.0,0.0,0.0,2990,0,0,0.0,0.0,10698,458,1806,0.04281174051224528,0.16881660123387549,bounded_bc_train171001,0.019793152639087017,0.35,1.0,0.25,0.5959619407771256,1.0082737707389189,3.334285100598129,0.125,3.361872211098671,0.3,0.0,25.0,24.0,0.15,0.0,1.0
0.0,0.0,-2.0533358036758926,-0.29333368623941325,0.0,1734,0,0,0.0,0.0,5935,438,1516,0.0737994945240101,0.25543386689132264,1.3345586975136992,0.0,8,0.1,0.4,4.951923841988901,1.1776501592803257,701,2.035310585754459,c159d536c3eae29151885ebea49d066e7f30ab733360976afdea85577f8a7c81,d2a6121d5a763dba3482ee1e49be41935911f3fe9a9667e2c5dd5b8513d37f39,0.9884094151212554,5608,0,0,0.0,0.0,0.0,19628,841,3042,0.04284695333197473,0.1549826778072142,7.719454834479093,0.9029367417176806,0.0,1.0,0.24536376604850213,0.4122681883024251,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253003,1.0,8.0,1.2,1.0,350.0,1.2,0.3,348.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3874,0,0,0.0,0.0,13693,403,1526,0.0294310961805302,0.11144380340319872,bounded_bc_train171001,0.0224679029957204,0.35,1.0,0.25,0.5959619407771256,1.001525163570953,2.9794423748546333,0.125,2.983986511826515,0.3,0.0,25.0,24.0,0.15,0.0,1.0
0.0,0.0,-3.302588832320126,-0.4717984046171608,0.0,2157,0,0,0.0,0.0,5652,243,989,0.042993630573248405,0.17498230714791224,1.3080547867142216,0.0,8,0.1,0.4,5.069147208996583,1.57254407038319,701,1.7201520236820025,fce2818088a49dc02ff02a0fedbf853fc58375ab96e0339c20beec708497f970,eb0f3393cedf52dac83548998a7b2e16fedb79d165fccc08691a669f15ce9f75,0.9942938659058488,5608,0,0,0.0,0.0,0.0,19628,748,2611,0.0381088241287956,0.13302425106990015,8.55617875256878,1.00772155249676,0.0,1.0,0.2225392296718973,0.6191155492154066,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253004,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3451,0,0,0.0,0.0,13976,505,1622,0.036133371493989694,0.11605609616485403,bounded_bc_train171001,0.03833808844507846,0.35,1.0,0.25,0.5959619407771256,1.0016114318048066,3.0838064139648753,0.125,3.088775757700205,0.3,12.0,25.0,23.0,0.15,0.0,11.0
0.0,0.0,-2.019525489335365,-0.28850364133362355,0.0,1706,0,0,0.0,0.0,5866,448,1552,0.07637231503579953,0.26457551994544837,1.3020053502908255,0.0,8,0.1,0.4,4.803392835980048,1.2007179477844907,701,2.4690024758282165,37f68ef2a5ef4e5232b4586980db8d7c551fbff32e5abd253687cd9ce393b5e1,99f119a76597713551aba5e16759fd0a6f390e805beb6075f36ee0bf9d2aa7d7,0.9689728958630528,5608,0,0,0.0,0.0,0.0,19628,778,2974,0.03963725290401467,0.15151823925005095,5.465095705784832,0.7800363650138273,0.0,1.0,0.12553495007132667,0.2396576319543509,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253005,1.0,8.0,1.2,1.0,350.0,1.2,0.3,347.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3902,0,0,0.0,0.0,13762,330,1422,0.023979072809184713,0.10332800465048685,bounded_bc_train171001,0.08202567760342368,0.35,1.0,0.25,0.5959619407771256,1.0142426536570368,3.417574772855507,0.375,3.466250106692314,0.3,0.0,25.0,24.0,0.15,0.0,3.0
0.0,0.0,-1.2101800678349273,-0.17288286683356105,0.0,2145,0,0,0.0,0.0,7302,408,1455,0.05587510271158587,0.1992604765817584,1.3174197274760426,0.0,8,0.1,0.4,4.8717030709958635,1.1874112183600114,701,1.4842188171301465,c473791c2d962addfd218f40e9efbaf942bb4efbbdd1d6f6f6fce7d844ed6e42,5149997ca97c3a96ee7d0c2ad8d9ae365599b8343cb955d31d67c32f5c489880,0.9605920114122682,5608,29,53,0.005171184022824536,0.009450784593437947,0.0,19628,756,2936,0.03851640513552068,0.1495822294681068,4.547720412639492,0.8454556255478455,0.0,1.0,0.1340941512125535,0.25392296718972895,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253006,1.0,8.0,1.2,1.0,350.0,1.2,0.3,296.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3463,29,53,0.00837424198671672,0.015304649148137454,12326,348,1481,0.028233003407431446,0.12015252312185624,bounded_bc_train171001,0.047075606276747506,0.35,1.0,0.25,0.5959619407771256,1.0141114430607763,2.390893928476544,0.125,2.424632892012596,0.3,2.0,25.0,24.0,0.15,0.0,1.0
0.0,0.0,-2.5384012399163822,-0.3626287485594832,0.0,1714,0,0,0.0,0.0,5844,399,1472,0.06827515400410678,0.2518822724161533,1.3418401797490058,0.0,8,0.1,0.4,4.894028996990528,1.1922984719012077,701,2.2955902115329208,74d778d2ea44716516feba3299465ba4f209f69397a313174299edbd89793713,8092f599b03d009046dc4c0d10f05a9ecb37c1f316d871623d781646ee44e5f5,0.9941155492154066,5608,59,162,0.010520684736091298,0.028887303851640515,0.0,19628,792,3012,0.040350519665783575,0.15345424903199512,7.505883312880501,0.8252625270267037,0.0,1.0,0.19400855920114124,0.4122681883024251,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253007,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3894,59,162,0.015151515151515152,0.04160246533127889,13784,393,1540,0.02851131746952989,0.11172373766686013,bounded_bc_train171001,0.09646932952924393,0.35,1.0,0.25,0.5959619407771256,1.0122539181685517,3.2614504920267793,0.25,3.301416039466858,0.3,7.0,25.0,24.0,0.15,0.0,4.0
0.0,0.0,-1.6938988280627338,-0.24198554686610482,0.0,1731,0,0,0.0,0.0,5910,424,1501,0.07174280879864636,0.25397631133671744,1.3116392837661304,0.0,8,0.1,0.4,4.851287570985733,1.1911476020305651,701,2.117473122951009,f791ff2e7db63dcbcfaf134a76c54c8dc1f7a7e048fee9401d208b1cd21293d7,f0353d578328c1b6482868a40ed1365b051d693931486e6b4edb5ac475052fe0,0.9976818830242511,5608,0,0,0.0,0.0,0.0,19628,819,3179,0.04172610556348074,0.1619625025473813,6.577657405730087,0.8152591074702626,0.0,1.0,0.23109843081312412,0.536376604850214,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253008,1.0,8.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,3877,0,0,0.0,0.0,13718,395,1678,0.028794284881178016,0.1223210380521942,bounded_bc_train171001,0.0,0.35,1.0,0.25,0.5959619407771256,0.9999999895851022,3.0381408724703456,0.0,3.0381408408284187,0.3,0.0,25.0,24.0,0.15,0.0,0.0
0.0,0.0,-2.728161670048621,-0.3897373814355173,0.125,1511,0,0,0.0,0.0,4452,333,1137,0.0747978436657682,0.2553908355795148,1.3277761907364574,0.0,8,0.1,0.4,5.658596842986299,1.0984083785253171,701,2.2800027115030237,56b5e0f865c502210751d7e764d8d09f9fdb3b0b89a24674f1356e9fdef2aea5,bf578e8652fb97b8efc371ea83430987180155e3c961404b8ce204f7e1f7323a,0.9907275320970043,5608,20,49,0.003566333808844508,0.008737517831669045,0.125,19628,716,2659,0.03647850010189525,0.13546973711025065,6.891971901304796,0.8544867421774733,0.0,1.0,0.28245363766048504,0.7004279600570613,none,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,253009,0.875,7.0,1.2,1.0,350.0,1.2,0.3,350.0,1.0,none,0.0,0.0,0.0,0.0,0.0,4097,20,49,0.00488162069807176,0.01195997071027581,15176,383,1522,0.025237216657880864,0.10028993147074328,bounded_bc_train171001,0.037089871611982884,0.35,1.0,0.25,0.5959619407771256,1.0190970933409238,3.071580869939615,0.375,3.130239136517048,0.3,0.0,25.0,23.0,0.15,0.0,2.0
